DecryptedTask{initialCode=<4,2,1><A(0),B(0),H(0)><I>, taskSize=40, id=ally1: 1}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),I(0)><I>, taskSize=40, id=ally1: 1}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),J(0)><I>, taskSize=40, id=ally1: 1}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),K(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),L(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),M(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),N(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),O(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),P(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),Q(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),R(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),S(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),T(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),U(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),V(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),W(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),X(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),Y(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),Z(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0), (0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),!(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),?(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),B(0),'(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),A(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),B(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),C(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),D(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),E(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),F(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),G(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),H(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),I(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),J(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),K(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),L(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),M(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),N(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),O(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),P(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),Q(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),R(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),S(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),T(0)><I>, taskSize=40, id=ally1: 2}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),U(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),V(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),W(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),X(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),Y(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),Z(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0), (0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),!(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),?(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),C(0),'(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),A(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),B(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),C(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),D(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),E(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),F(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),G(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),H(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),I(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),J(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),K(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),L(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),M(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),N(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),O(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),P(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),Q(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),R(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),S(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),T(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),U(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),V(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),W(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),X(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),Y(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),Z(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0), (0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),!(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),?(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),D(0),'(0)><I>, taskSize=40, id=ally1: 3}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),A(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),B(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),C(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),D(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),E(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),F(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),G(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),H(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),I(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),J(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),K(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),L(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),M(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),N(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),O(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),P(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),Q(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),R(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),S(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),T(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),U(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),V(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),W(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),X(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),Y(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),Z(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0), (0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),!(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),?(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),E(0),'(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),A(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),B(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),C(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),D(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),E(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),F(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),G(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),H(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),I(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),J(0)><I>, taskSize=40, id=ally1: 4}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),K(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),L(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),M(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),N(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),O(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),P(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),Q(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),R(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),S(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),T(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),U(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),V(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),W(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),X(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),Y(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),Z(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0), (0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),!(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),?(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),F(0),'(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),A(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),B(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),C(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),D(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),E(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),F(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),G(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),H(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),I(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),J(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),K(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),L(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),M(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),N(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),O(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),P(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),Q(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),R(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),S(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),T(0)><I>, taskSize=40, id=ally1: 5}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),U(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),V(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),W(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),X(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),Y(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),Z(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0), (0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),!(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),?(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),G(0),'(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),A(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),B(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),C(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),D(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),E(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),F(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),G(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),H(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),I(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),J(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),K(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),L(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),M(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),N(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),O(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),P(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),Q(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),R(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),S(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),T(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),U(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),V(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),W(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),X(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),Y(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),Z(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0), (0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),!(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),?(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),H(0),'(0)><I>, taskSize=40, id=ally1: 6}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),A(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),B(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),C(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),D(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),E(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),F(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),G(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),H(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),I(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),J(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),K(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),L(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),M(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),N(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),O(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),P(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),Q(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),R(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),S(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),T(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),U(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),V(0)><I>, taskSize=40, id=ally1: 7}
DecryptedTask{initialCode=<4,2,1><A(0),I(0),W(0)><I>, taskSize=40, id=ally1: 7}
